model name:                  Simple Shear
No. of elements:                       24
No. of Degrees of freedom:             63

=========================================================================================================================

Sum of permanent loads
x-direction:        0.00e+00
y-direction:        0.00e+00
z-direction:        0.00e+00

Sum of variable loads
x-direction:       -1.42e-14
y-direction:        0.00e+00
z-direction:        0.00e+00

=========================================================================================================================

     lbd_p    disp_p     lbd_v    disp_v     p/fcd    eps_cc   ip_cc        cw     eps_s   ip_cc
  0.00e+00  2.26e-01  2.73e+00  2.26e-01  1.13e-04  4.56e-03      35  5.91e-03  1.75e-02      45
  0.00e+00  2.28e-01  2.72e+00  2.28e-01  1.13e-04  4.62e-03      35  6.15e-03  1.76e-02      45
  0.00e+00  2.29e-01  2.70e+00  2.29e-01  1.14e-04  4.67e-03      35  6.33e-03  1.76e-02      45
  0.00e+00  2.31e-01  2.70e+00  2.31e-01  1.15e-04  4.73e-03      35  5.94e-03  1.77e-02      45
  0.00e+00  2.33e-01  2.68e+00  2.33e-01  1.15e-04  4.79e-03      35  6.19e-03  1.78e-02      45
  0.00e+00  2.35e-01  2.68e+00  2.35e-01  1.15e-04  4.84e-03      35  5.89e-03  1.79e-02      45
  0.00e+00  2.36e-01  2.67e+00  2.36e-01  1.15e-04  4.90e-03      35  6.16e-03  1.80e-02      45
  0.00e+00  2.38e-01  2.65e+00  2.38e-01  1.15e-04  4.96e-03      35  6.35e-03  1.81e-02      45

=========================================================================================================================

